proteome_id	sample	source	ecosystem	domain	mag_id	mag_fasta	mag_fasta_basename	proteome_faa	proteome_faa_basename	source_analysis_accession	analysis_alias	source_filename	match_key	match_status	n_proteins_used	embedded_final_662	functional_run_include	notes	cohort_run_id	latest_run_id	latest_run_status	latest_run_dir	functional_predicted_proteins	scope_ratio	input_total_bp	input_contigs	input_n50_bp	input_fasta_kind	input_fasta_compressed_bytes	input_fasta_uncompressed_bytes	analysis_unit_type	mbag_mag_level_include	assembly_context_include	claim_scope	comparability_status	comparability_reason	recommended_action
rumen__10674_0004_idba_bin.182	rumen__10674_0004_idba_bin.182	rumen	rumen	Bacteria	10674_0004_idba_bin.182	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.182.fa.gz	10674_0004_idba_bin.182.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.182.faa	rumen__10674_0004_idba_bin.182.faa	ERZ1037826	webin-genome-10674_0004_idba_bin.182	10674_0004_idba_bin.182.fa.gz	filename	matched	1645	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	632520		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.186	rumen__10674_0004_idba_bin.186	rumen	rumen	Bacteria	10674_0004_idba_bin.186	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.186.fa.gz	10674_0004_idba_bin.186.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.186.faa	rumen__10674_0004_idba_bin.186.faa	ERZ1037827	webin-genome-10674_0004_idba_bin.186	10674_0004_idba_bin.186.fa.gz	filename	matched	1405	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	478996		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.187	rumen__10674_0004_idba_bin.187	rumen	rumen	Bacteria	10674_0004_idba_bin.187	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.187.fa.gz	10674_0004_idba_bin.187.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.187.faa	rumen__10674_0004_idba_bin.187.faa	ERZ1037828	webin-genome-10674_0004_idba_bin.187	10674_0004_idba_bin.187.fa.gz	filename	matched	2806	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	840997		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.189	rumen__10674_0004_idba_bin.189	rumen	rumen	Bacteria	10674_0004_idba_bin.189	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.189.fa.gz	10674_0004_idba_bin.189.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.189.faa	rumen__10674_0004_idba_bin.189.faa	ERZ1037829	webin-genome-10674_0004_idba_bin.189	10674_0004_idba_bin.189.fa.gz	filename	matched	1826	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	566528		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.19	rumen__10674_0004_idba_bin.19	rumen	rumen	Bacteria	10674_0004_idba_bin.19	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.19.fa.gz	10674_0004_idba_bin.19.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.19.faa	rumen__10674_0004_idba_bin.19.faa	ERZ1037830	webin-genome-10674_0004_idba_bin.19	10674_0004_idba_bin.19.fa.gz	filename	matched	2448	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	844048		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.191	rumen__10674_0004_idba_bin.191	rumen	rumen	Bacteria	10674_0004_idba_bin.191	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.191.fa.gz	10674_0004_idba_bin.191.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.191.faa	rumen__10674_0004_idba_bin.191.faa	ERZ1037831	webin-genome-10674_0004_idba_bin.191	10674_0004_idba_bin.191.fa.gz	filename	matched	1300	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	366571		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.193	rumen__10674_0004_idba_bin.193	rumen	rumen	Bacteria	10674_0004_idba_bin.193	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.193.fa.gz	10674_0004_idba_bin.193.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.193.faa	rumen__10674_0004_idba_bin.193.faa	ERZ1037832	webin-genome-10674_0004_idba_bin.193	10674_0004_idba_bin.193.fa.gz	filename	matched	944	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	350016		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.194	rumen__10674_0004_idba_bin.194	rumen	rumen	Bacteria	10674_0004_idba_bin.194	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.194.fa.gz	10674_0004_idba_bin.194.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.194.faa	rumen__10674_0004_idba_bin.194.faa	ERZ1037833	webin-genome-10674_0004_idba_bin.194	10674_0004_idba_bin.194.fa.gz	filename	matched	2196	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	914624		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.196	rumen__10674_0004_idba_bin.196	rumen	rumen	Bacteria	10674_0004_idba_bin.196	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.196.fa.gz	10674_0004_idba_bin.196.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.196.faa	rumen__10674_0004_idba_bin.196.faa	ERZ1037834	webin-genome-10674_0004_idba_bin.196	10674_0004_idba_bin.196.fa.gz	filename	matched	2192	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	716378		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.198	rumen__10674_0004_idba_bin.198	rumen	rumen	Bacteria	10674_0004_idba_bin.198	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.198.fa.gz	10674_0004_idba_bin.198.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.198.faa	rumen__10674_0004_idba_bin.198.faa	ERZ1037835	webin-genome-10674_0004_idba_bin.198	10674_0004_idba_bin.198.fa.gz	filename	matched	1993	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	716169		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.199	rumen__10674_0004_idba_bin.199	rumen	rumen	Bacteria	10674_0004_idba_bin.199	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.199.fa.gz	10674_0004_idba_bin.199.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.199.faa	rumen__10674_0004_idba_bin.199.faa	ERZ1037836	webin-genome-10674_0004_idba_bin.199	10674_0004_idba_bin.199.fa.gz	filename	matched	1986	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	641643		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.2	rumen__10674_0004_idba_bin.2	rumen	rumen	Bacteria	10674_0004_idba_bin.2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.2.fa.gz	10674_0004_idba_bin.2.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.2.faa	rumen__10674_0004_idba_bin.2.faa	ERZ1037837	webin-genome-10674_0004_idba_bin.2	10674_0004_idba_bin.2.fa.gz	filename	matched	1703	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	530239		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.200	rumen__10674_0004_idba_bin.200	rumen	rumen	Bacteria	10674_0004_idba_bin.200	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.200.fa.gz	10674_0004_idba_bin.200.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.200.faa	rumen__10674_0004_idba_bin.200.faa	ERZ1037838	webin-genome-10674_0004_idba_bin.200	10674_0004_idba_bin.200.fa.gz	filename	matched	1422	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	465391		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.201	rumen__10674_0004_idba_bin.201	rumen	rumen	Bacteria	10674_0004_idba_bin.201	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.201.fa.gz	10674_0004_idba_bin.201.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.201.faa	rumen__10674_0004_idba_bin.201.faa	ERZ1037839	webin-genome-10674_0004_idba_bin.201	10674_0004_idba_bin.201.fa.gz	filename	matched	1833	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	559579		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.202	rumen__10674_0004_idba_bin.202	rumen	rumen	Bacteria	10674_0004_idba_bin.202	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.202.fa.gz	10674_0004_idba_bin.202.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.202.faa	rumen__10674_0004_idba_bin.202.faa	ERZ1037840	webin-genome-10674_0004_idba_bin.202	10674_0004_idba_bin.202.fa.gz	filename	matched	1548	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	504533		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.206	rumen__10674_0004_idba_bin.206	rumen	rumen	Bacteria	10674_0004_idba_bin.206	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.206.fa.gz	10674_0004_idba_bin.206.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.206.faa	rumen__10674_0004_idba_bin.206.faa	ERZ1037841	webin-genome-10674_0004_idba_bin.206	10674_0004_idba_bin.206.fa.gz	filename	matched	2082	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	631592		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.21	rumen__10674_0004_idba_bin.21	rumen	rumen	Bacteria	10674_0004_idba_bin.21	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.21.fa.gz	10674_0004_idba_bin.21.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.21.faa	rumen__10674_0004_idba_bin.21.faa	ERZ1037842	webin-genome-10674_0004_idba_bin.21	10674_0004_idba_bin.21.fa.gz	filename	matched	2155	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	727854		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.22	rumen__10674_0004_idba_bin.22	rumen	rumen	Bacteria	10674_0004_idba_bin.22	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.22.fa.gz	10674_0004_idba_bin.22.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.22.faa	rumen__10674_0004_idba_bin.22.faa	ERZ1037843	webin-genome-10674_0004_idba_bin.22	10674_0004_idba_bin.22.fa.gz	filename	matched	1316	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	444117		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.23	rumen__10674_0004_idba_bin.23	rumen	rumen	Archaea	10674_0004_idba_bin.23	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.23.fa.gz	10674_0004_idba_bin.23.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.23.faa	rumen__10674_0004_idba_bin.23.faa	ERZ1037844	webin-genome-10674_0004_idba_bin.23	10674_0004_idba_bin.23.fa.gz	filename	matched	1606	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	481903		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.25	rumen__10674_0004_idba_bin.25	rumen	rumen	Bacteria	10674_0004_idba_bin.25	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.25.fa.gz	10674_0004_idba_bin.25.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.25.faa	rumen__10674_0004_idba_bin.25.faa	ERZ1037845	webin-genome-10674_0004_idba_bin.25	10674_0004_idba_bin.25.fa.gz	filename	matched	1486	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	477562		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.26	rumen__10674_0004_idba_bin.26	rumen	rumen	Bacteria	10674_0004_idba_bin.26	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.26.fa.gz	10674_0004_idba_bin.26.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.26.faa	rumen__10674_0004_idba_bin.26.faa	ERZ1037846	webin-genome-10674_0004_idba_bin.26	10674_0004_idba_bin.26.fa.gz	filename	matched	3371	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	1059835		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.3	rumen__10674_0004_idba_bin.3	rumen	rumen	Bacteria	10674_0004_idba_bin.3	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.3.fa.gz	10674_0004_idba_bin.3.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.3.faa	rumen__10674_0004_idba_bin.3.faa	ERZ1037847	webin-genome-10674_0004_idba_bin.3	10674_0004_idba_bin.3.fa.gz	filename	matched	1832	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	559393		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.31	rumen__10674_0004_idba_bin.31	rumen	rumen	Bacteria	10674_0004_idba_bin.31	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.31.fa.gz	10674_0004_idba_bin.31.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.31.faa	rumen__10674_0004_idba_bin.31.faa	ERZ1037848	webin-genome-10674_0004_idba_bin.31	10674_0004_idba_bin.31.fa.gz	filename	matched	1514	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	421811		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.32	rumen__10674_0004_idba_bin.32	rumen	rumen	Bacteria	10674_0004_idba_bin.32	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.32.fa.gz	10674_0004_idba_bin.32.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.32.faa	rumen__10674_0004_idba_bin.32.faa	ERZ1037849	webin-genome-10674_0004_idba_bin.32	10674_0004_idba_bin.32.fa.gz	filename	matched	1871	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	657045		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.33	rumen__10674_0004_idba_bin.33	rumen	rumen	Bacteria	10674_0004_idba_bin.33	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.33.fa.gz	10674_0004_idba_bin.33.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.33.faa	rumen__10674_0004_idba_bin.33.faa	ERZ1037850	webin-genome-10674_0004_idba_bin.33	10674_0004_idba_bin.33.fa.gz	filename	matched	2400	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	824771		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.35	rumen__10674_0004_idba_bin.35	rumen	rumen	Bacteria	10674_0004_idba_bin.35	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.35.fa.gz	10674_0004_idba_bin.35.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.35.faa	rumen__10674_0004_idba_bin.35.faa	ERZ1037851	webin-genome-10674_0004_idba_bin.35	10674_0004_idba_bin.35.fa.gz	filename	matched	1860	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	610926		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.37	rumen__10674_0004_idba_bin.37	rumen	rumen	Bacteria	10674_0004_idba_bin.37	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.37.fa.gz	10674_0004_idba_bin.37.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.37.faa	rumen__10674_0004_idba_bin.37.faa	ERZ1037852	webin-genome-10674_0004_idba_bin.37	10674_0004_idba_bin.37.fa.gz	filename	matched	2027	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	667435		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.38	rumen__10674_0004_idba_bin.38	rumen	rumen	Bacteria	10674_0004_idba_bin.38	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.38.fa.gz	10674_0004_idba_bin.38.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.38.faa	rumen__10674_0004_idba_bin.38.faa	ERZ1037853	webin-genome-10674_0004_idba_bin.38	10674_0004_idba_bin.38.fa.gz	filename	matched	2375	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	766055		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.41	rumen__10674_0004_idba_bin.41	rumen	rumen	Bacteria	10674_0004_idba_bin.41	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.41.fa.gz	10674_0004_idba_bin.41.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.41.faa	rumen__10674_0004_idba_bin.41.faa	ERZ1037854	webin-genome-10674_0004_idba_bin.41	10674_0004_idba_bin.41.fa.gz	filename	matched	1296	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	333330		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.42	rumen__10674_0004_idba_bin.42	rumen	rumen	Bacteria	10674_0004_idba_bin.42	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.42.fa.gz	10674_0004_idba_bin.42.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.42.faa	rumen__10674_0004_idba_bin.42.faa	ERZ1037855	webin-genome-10674_0004_idba_bin.42	10674_0004_idba_bin.42.fa.gz	filename	matched	1376	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	437976		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.46	rumen__10674_0004_idba_bin.46	rumen	rumen	Bacteria	10674_0004_idba_bin.46	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.46.fa.gz	10674_0004_idba_bin.46.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.46.faa	rumen__10674_0004_idba_bin.46.faa	ERZ1037856	webin-genome-10674_0004_idba_bin.46	10674_0004_idba_bin.46.fa.gz	filename	matched	1564	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	431641		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.53	rumen__10674_0004_idba_bin.53	rumen	rumen	Bacteria	10674_0004_idba_bin.53	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.53.fa.gz	10674_0004_idba_bin.53.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.53.faa	rumen__10674_0004_idba_bin.53.faa	ERZ1037857	webin-genome-10674_0004_idba_bin.53	10674_0004_idba_bin.53.fa.gz	filename	matched	2050	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	592936		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.54	rumen__10674_0004_idba_bin.54	rumen	rumen	Bacteria	10674_0004_idba_bin.54	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.54.fa.gz	10674_0004_idba_bin.54.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.54.faa	rumen__10674_0004_idba_bin.54.faa	ERZ1037858	webin-genome-10674_0004_idba_bin.54	10674_0004_idba_bin.54.fa.gz	filename	matched	1743	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	600204		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.60	rumen__10674_0004_idba_bin.60	rumen	rumen	Bacteria	10674_0004_idba_bin.60	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.60.fa.gz	10674_0004_idba_bin.60.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.60.faa	rumen__10674_0004_idba_bin.60.faa	ERZ1037859	webin-genome-10674_0004_idba_bin.60	10674_0004_idba_bin.60.fa.gz	filename	matched	1227	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	424139		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.63	rumen__10674_0004_idba_bin.63	rumen	rumen	Bacteria	10674_0004_idba_bin.63	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.63.fa.gz	10674_0004_idba_bin.63.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.63.faa	rumen__10674_0004_idba_bin.63.faa	ERZ1037860	webin-genome-10674_0004_idba_bin.63	10674_0004_idba_bin.63.fa.gz	filename	matched	2142	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	781132		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.64	rumen__10674_0004_idba_bin.64	rumen	rumen	Bacteria	10674_0004_idba_bin.64	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.64.fa.gz	10674_0004_idba_bin.64.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.64.faa	rumen__10674_0004_idba_bin.64.faa	ERZ1037861	webin-genome-10674_0004_idba_bin.64	10674_0004_idba_bin.64.fa.gz	filename	matched	2223	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	804310		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0004_idba_bin.69	rumen__10674_0004_idba_bin.69	rumen	rumen	Bacteria	10674_0004_idba_bin.69	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.69.fa.gz	10674_0004_idba_bin.69.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.69.faa	rumen__10674_0004_idba_bin.69.faa	ERZ1037862	webin-genome-10674_0004_idba_bin.69	10674_0004_idba_bin.69.fa.gz	filename	matched	2177	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	657592		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
